Epoch	penalty	Crash_ratio	alpha	entropy	critic1	critic2	cost	LossPi	alpha_loss	critic1_loss	critic2_loss	cost_loss	sigma	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageEpCost	StdEpCost	MaxEpCost	MinEpCost	EpLen	Buffer_size	TotalEnvInteracts	Time
66	7.524639	0.011299435	0.0016965341	0.06633136	11.990577	11.990078	0.3582205	-9.180709	-21.957182	2.3451784	2.348019	0.03460524	2.384109	22.398129	4.2736278	30.987566	4.627381	1.5789491	0.46395963	3.7627227	0.91131985	22.79661	70998	264000.0	15400.294122695923
67	7.620957	0.0055555557	0.0015403911	0.06604895	12.227494	12.227565	0.34666416	-9.622158	-22.774277	2.5092456	2.513113	0.034067467	2.5033145	22.485935	4.2149057	30.650124	2.6014214	1.5559148	0.44119895	3.907768	0.91306436	22.272223	71998	268000.0	15628.425744771957
68	7.716853	0.0	0.0013929197	0.06713681	12.471179	12.471961	0.3392431	-10.039525	-24.44512	2.6308618	2.6341746	0.034336608	2.6284804	22.736746	3.6709344	31.722338	12.296816	1.5483291	0.4464142	2.9911807	0.6383207	22.6875	72998	272000.0	15853.903960943222
69	7.81353	0.011299435	0.0012644732	0.06501128	12.514358	12.514434	0.33608168	-9.982591	-23.62503	2.408212	2.4093149	0.03323414	2.7599041	22.074242	4.6473584	30.825407	3.1993372	1.5729191	0.52106875	4.535201	0.9009986	22.502825	73998	276000.0	16079.089657783508
70	7.9101815	0.0	0.0011490351	0.064521	12.547434	12.547359	0.33025098	-9.846353	-23.623219	2.409805	2.4157915	0.032836348	2.8978996	22.3958	3.8518271	32.018013	11.897677	1.5105687	0.41968152	2.7943027	0.6677874	22.485876	74998	280000.0	16305.685834884644
71	8.006835	0.011049724	0.001043422	0.06490267	12.654373	12.652823	0.3293893	-9.920638	-23.617563	2.4721055	2.4804192	0.032787323	3.0427945	22.9256	4.0788503	30.893345	3.520852	1.5490088	0.58515036	6.019778	0.6675602	22.348066	75998	284000.0	16535.70189499855
72	8.1039095	0.0	0.0009468467	0.06393743	12.825896	12.824853	0.32107788	-10.232387	-24.470297	2.5267773	2.5317314	0.03248528	3.1949344	22.406857	3.8356478	30.567017	11.515604	1.5752329	0.47977072	4.4884806	0.91002774	22.827587	76998	288000.0	16771.387624025345
73	8.200543	0.0	0.00085736637	0.06358972	12.906934	12.907875	0.32116604	-10.19781	-24.989344	2.5088632	2.517506	0.03227372	3.3546817	22.411587	3.866383	34.85019	11.324422	1.5210992	0.4464128	3.024445	0.6738058	22.455555	77998	292000.0	17005.37476706505
74	8.296935	0.0	0.0007765766	0.06508092	13.146282	13.145201	0.31141675	-10.605983	-25.885735	2.6646147	2.6752248	0.032436255	3.5224156	21.833923	4.123819	30.674541	1.9484385	1.6203411	0.5694907	4.5501194	0.66681707	22.505682	78998	296000.0	17235.369820594788
75	8.393812	0.0056497175	0.000704598	0.0643679	13.247256	13.248547	0.30883887	-10.698961	-25.68988	2.7106588	2.7239017	0.031729072	3.6985369	22.44262	3.896126	31.707518	1.7015831	1.5521244	0.48214343	4.739516	0.909321	22.683617	79998	300000.0	17463.160613775253
76	8.490819	0.0	0.00064008555	0.06349368	13.10766	13.107951	0.31137678	-10.148035	-24.549852	2.3086832	2.318048	0.030951314	3.8834634	22.731236	3.867169	32.696037	12.4881115	1.5568154	0.43157807	3.4604454	0.9140723	22.782858	80998	304000.0	17688.21415901184
77	8.587738	0.011111111	0.0005809511	0.064228274	13.468471	13.466667	0.29923156	-10.87021	-26.749016	2.7737129	2.7875185	0.031089138	4.0776353	22.3495	4.163978	30.751049	0.9689279	1.550909	0.54451424	4.7596064	0.89446646	22.3	81998	308000.0	17914.46873140335
78	8.684367	0.0056497175	0.000526039	0.064193405	13.318634	13.318901	0.30361286	-10.3477	-25.210735	2.2948935	2.3027434	0.02962537	4.2815175	22.496645	4.0390244	31.928722	4.68632	1.5889093	0.44172755	3.5870807	0.67904294	22.531073	83000	312000.0	18143.702687501907
79	8.780549	0.0056179776	0.0004762926	0.0625564	13.883746	13.882046	0.2849183	-11.6571665	-29.361063	2.9270117	2.9385674	0.030295797	4.4955935	22.57341	4.1655207	30.950207	2.3642137	1.4987446	0.48827645	3.9516852	0.6530863	22.376404	83998	316000.0	18375.70412182808
80	8.876603	0.005586592	0.00043088465	0.0638356	13.593965	13.594566	0.29367438	-10.702349	-27.037855	2.4142354	2.4285846	0.029571306	4.720374	22.56669	4.147343	32.00397	1.4803072	1.6009914	0.5301694	4.739754	0.7606042	22.502792	84998	320000.0	18613.412991285324
81	8.974756	0.011235955	0.00039206774	0.060952026	13.69822	13.698831	0.29294157	-10.735099	-26.562078	2.4806108	2.492658	0.029468521	4.9563932	22.306292	4.2713866	31.218193	1.3666949	1.5400453	0.48850694	4.0367446	0.8952223	22.35955	85998	324000.0	18849.878257513046
82	9.0718	0.005586592	0.00035550518	0.062332805	13.983937	13.983926	0.28236255	-11.426814	-29.48915	2.703626	2.7126422	0.029263828	5.2042117	23.027098	4.227455	31.400152	4.5490594	1.5271971	0.41656125	3.6771193	0.90500575	22.418995	86998	328000.0	19080.030461788177
83	9.167905	0.0	0.00032193537	0.061969772	13.926924	13.926667	0.28405145	-10.996537	-28.446688	2.5839033	2.6008418	0.028831374	5.4644217	22.855003	4.081596	31.9019	1.3957695	1.5500236	0.52806205	4.9667854	0.67338675	22.379889	87998	332000.0	19308.314292430878
84	9.26548	0.0	0.00029259612	0.06141223	13.923754	13.924196	0.28302595	-10.889381	-27.967155	2.3711343	2.3871818	0.02789209	5.7376437	22.461994	3.8136287	32.435608	13.715511	1.5980583	0.5464119	5.6328316	0.6798848	22.497175	88998	336000.0	19538.52677488327
85	9.361585	0.0	0.00026477486	0.06329637	14.203307	14.20285	0.2761554	-11.4712515	-29.961948	2.6868672	2.7015493	0.028421395	6.024525	23.071348	3.4814007	29.885948	13.205029	1.5260986	0.44437602	3.1853864	0.67492956	22.211111	90000	340000.0	19770.92770433426
86	9.458781	0.0056179776	0.00024066254	0.062016435	14.235323	14.234207	0.27322465	-11.429386	-29.265213	2.576501	2.592015	0.027455414	6.325751	23.190813	3.846938	31.007946	0.36554635	1.5383598	0.5696599	4.4830747	0.6710701	22.58427	90998	344000.0	20004.842027187347
87	9.555396	0.0	0.00021818522	0.06180224	14.199303	14.201156	0.27615508	-11.116813	-28.758705	2.36481	2.383085	0.027173664	6.6420403	23.207506	3.512787	31.791372	9.305007	1.5087382	0.5087617	4.8838315	0.674513	22.33146	91998	348000.0	20246.367874145508
