Epoch	penalty	Crash_ratio	alpha	entropy	critic1	critic2	cost	LossPi	alpha_loss	critic1_loss	critic2_loss	cost_loss	sigma	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageEpCost	StdEpCost	MaxEpCost	MinEpCost	EpLen	Buffer_size	TotalEnvInteracts	Time
46	5.5966945	0.0	0.010844571	0.11383287	9.422814	9.424078	0.42879394	-7.4305477	-23.13762	1.4761233	1.4457889	0.039396755	0.8985457	22.829836	4.375605	30.38876	11.549266	1.9160984	0.6072126	3.6809332	0.8932266	23.057804	50998	184000.0	11327.33314037323
47	5.6933837	0.0	0.00981237	0.11008388	9.5688715	9.568873	0.41886884	-7.582319	-23.631655	1.4761136	1.4447228	0.039109185	0.94347316	22.614079	4.3112793	32.99266	12.832244	1.9438081	0.6503643	3.8643205	0.9076625	22.948864	51998	188000.0	11558.877788066864
48	5.789685	0.0	0.008879095	0.10672764	9.7173815	9.716426	0.40559042	-7.7738	-24.126585	1.468266	1.44183	0.038256876	0.99064654	22.622631	4.357223	31.878757	12.642163	1.8102475	0.65168303	4.5568204	0.66375417	22.752874	52998	192000.0	11791.232727527618
49	5.8858066	0.011299435	0.008034218	0.108665295	9.856015	9.855424	0.39826015	-7.9120793	-24.646542	1.462239	1.4359154	0.038321644	1.040179	21.980492	4.9087696	32.640297	3.812185	1.878704	0.74092156	4.6384354	0.8966248	22.813559	53998	196000.0	12019.747004270554
50	5.9818616	0.0058139535	0.007269438	0.1121036	9.997289	9.997219	0.3866327	-8.075463	-25.174446	1.4680889	1.4432942	0.037684463	1.092188	21.836872	4.4068356	31.50406	4.6276755	1.8427259	0.6244983	4.7916217	0.66585904	23.11628	54998	200000.0	12253.626618862152
51	6.0779905	0.016853932	0.006577788	0.11059474	10.104342	10.103332	0.37947303	-8.208008	-25.678207	1.4662133	1.4416049	0.037534285	1.1467974	21.470798	5.1280637	31.672823	-1.1791624	1.7799393	0.65132374	4.6031356	0.8950054	22.578651	56000	204000.0	12485.176158428192
52	6.1741915	0.011299435	0.0059516714	0.10949945	10.240735	10.241205	0.3703275	-8.3527155	-26.183537	1.4571801	1.4379685	0.03714658	1.2041372	21.049917	4.531351	31.224207	1.10945	1.8589946	0.7332865	5.1781054	0.8722933	22.531073	56999	208000.0	12733.637806415558
53	6.2701178	0.016949153	0.0053854776	0.111491926	10.367434	10.365452	0.3601578	-8.509074	-26.704832	1.4604778	1.4420537	0.036741797	1.2643437	22.003355	5.247991	31.2042	-5.1356697	1.7055441	0.56903774	4.2574515	0.9004604	22.649717	57998	212000.0	12977.317574262619
54	6.365812	0.0	0.004873216	0.10367133	10.492058	10.493177	0.34995195	-8.673163	-27.174067	1.4849739	1.4645319	0.03687059	1.3275613	22.03551	4.2904906	33.489693	12.467989	1.8335238	0.6728651	4.651832	0.9087281	22.91954	58998	216000.0	13227.536315917969
55	6.461263	0.016949153	0.0044097034	0.10536278	10.63105	10.630914	0.34031686	-8.830756	-27.693394	1.4887973	1.4710212	0.036490746	1.3939393	21.043037	5.047265	31.956562	0.21083236	1.8670446	0.8844582	7.5849185	0.893413	22.666666	59998	220000.0	13484.597019910812
56	6.5569835	0.0057803467	0.003990027	0.107020505	10.755936	10.757502	0.33045104	-8.989931	-28.21308	1.4687885	1.4487948	0.03590814	1.4636365	21.774696	4.668717	30.250946	-2.9172707	1.8454373	0.67790586	5.90162	0.663098	22.98844	60998	224000.0	13723.290095090866
57	6.651944	0.0056818184	0.0036103197	0.10620091	10.881596	10.881232	0.319792	-9.163588	-28.719221	1.4720157	1.4555513	0.035152566	1.5368181	21.660189	4.6165895	31.577518	-3.0180397	1.8557435	0.7219935	4.5630198	0.66474	22.880682	61998	228000.0	13969.575763702393
58	6.7472806	0.0058139535	0.00326681	0.10085473	11.012367	11.010474	0.3112709	-9.312767	-29.199041	1.4689592	1.4520419	0.034933414	1.6136594	21.949945	4.5410266	31.008074	0.90919	1.8905152	0.738815	5.0512815	0.6644164	23.13372	62998	232000.0	14233.859999656677
59	6.8429227	0.0	0.002956088	0.103157796	11.128628	11.128114	0.30662224	-9.435502	-29.722437	1.4840425	1.4696531	0.034654833	1.6943423	22.572815	4.0744557	31.011816	10.738043	1.836357	0.6674723	4.912983	0.90430975	23.045977	64000	236000.0	14495.587995767593
60	6.938715	0.0057142857	0.002674763	0.101603076	11.254373	11.255414	0.29756096	-9.595558	-30.2235	1.486443	1.4706224	0.034437127	1.7790593	21.619991	4.7342324	31.067081	2.7513425	1.8253623	0.7593506	4.5376983	0.66458833	22.845715	64998	240000.0	14733.99718284607
61	7.034252	0.005882353	0.0024202324	0.10266438	11.363132	11.363599	0.29132128	-9.722466	-30.740036	1.5010735	1.482914	0.0338842	1.8680118	21.566124	4.5814857	30.986067	-0.84692	1.8429768	0.73899543	4.227936	0.6635154	22.729412	65998	244000.0	14975.098898410797
