Epoch	penalty	Crash_ratio	alpha	entropy	critic1	critic2	cost	LossPi	alpha_loss	critic1_loss	critic2_loss	cost_loss	sigma	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageEpCost	StdEpCost	MaxEpCost	MinEpCost	EpLen	Buffer_size	TotalEnvInteracts	Time
75	1.9335726	0.033333335	0.0007135194	0.05832769	12.173428	12.173143	0.14087106	-12.12909	-23.429346	1.823468	1.8025688	0.017135743	4.176534e-05	21.974283	4.651556	28.886326	1.4689851	0.09111111	0.45598346	3.5	0.0	22.144444	79998	300000.0	14453.52615737915
76	1.9213891	0.033519555	0.0006457396	0.05835301	12.694918	12.695652	0.12690707	-13.1664295	-27.0636	2.5422976	2.5187588	0.018411282	4.218299e-05	22.402512	4.928538	30.682522	2.4231849	0.085474856	0.434685	3.4	0.0	22.547485	80998	304000.0	14644.546891450882
77	1.906098	0.011173184	0.000584129	0.058364745	12.604236	12.602809	0.12865005	-12.856662	-25.751877	2.2059717	2.188443	0.017764062	4.2604817e-05	22.241196	4.5788226	31.124195	0.53489727	0.045810055	0.31092188	3.0	0.0	22.335196	81998	308000.0	14835.750390529633
78	1.8892437	0.027624309	0.0005299938	0.058130447	12.742443	12.7436	0.12258106	-13.034129	-26.845081	2.2589447	2.2375715	0.017419962	4.303087e-05	22.458254	4.538805	30.687567	3.5847497	0.06629834	0.3674943	2.8	0.0	22.243093	83000	312000.0	15022.317784786224
79	1.8694625	0.017045455	0.00048003288	0.057704303	12.832848	12.83336	0.12295017	-13.118451	-26.423605	2.3622324	2.3432686	0.01747358	4.3461183e-05	22.857756	4.454074	30.26588	3.3401408	0.04659091	0.28681195	2.4	0.0	22.5	83998	316000.0	15210.106409788132
80	1.848384	0.044198897	0.0004358291	0.059068717	12.9990835	12.999195	0.11757826	-13.363236	-27.547571	2.459255	2.4401817	0.017172227	4.3895787e-05	22.386517	5.312719	30.941732	3.1898854	0.10662983	0.47832605	3.3	0.0	22.176796	84998	320000.0	15404.283851385117
81	1.8266912	0.016949153	0.00039485973	0.05891312	12.921019	12.922527	0.12154984	-13.088692	-27.105385	2.187777	2.1682403	0.016914753	4.4334753e-05	22.204792	4.2243953	30.92869	3.0334852	0.051977396	0.32085523	3.2	0.0	22.440678	85998	324000.0	15601.800802230835
82	1.803956	0.02793296	0.00035882945	0.05640663	13.0791855	13.080547	0.11491145	-13.325857	-27.42067	2.3237333	2.3050597	0.017017944	4.4778095e-05	22.495184	4.666644	30.80477	0.16217773	0.06759776	0.3630417	2.3	0.0	22.413408	86998	328000.0	15800.606765270233
83	1.7773974	0.049723756	0.00032486976	0.056788307	13.236377	13.23767	0.11245667	-13.578719	-28.9685	2.3375273	2.3134856	0.016715545	4.5225883e-05	21.939663	5.5391245	31.060867	1.1428788	0.13701656	0.55265296	3.4	0.0	22.01105	87998	332000.0	15995.053927898407
84	1.7491826	0.0056497175	0.00029441903	0.058268245	13.295328	13.296064	0.10958644	-13.604113	-29.129934	2.3775887	2.354548	0.016600708	4.567814e-05	23.216063	4.2681317	30.95645	2.0460353	0.017514123	0.15901724	2.0	0.0	22.638418	88998	336000.0	16188.188107967377
85	1.7206553	0.043956045	0.00026740975	0.056519117	13.325301	13.325398	0.11011632	-13.572511	-28.434292	2.2893457	2.2726693	0.016564636	4.613492e-05	22.20285	5.3566413	34.303207	2.5397263	0.117582425	0.49360603	3.5	0.0	22.054945	89998	340000.0	16379.181388378143
86	1.6919029	0.011235955	0.0002431379	0.057340533	13.404936	13.4035	0.10545921	-13.659617	-28.983349	2.328568	2.310646	0.016288826	4.6596273e-05	22.490929	4.4606996	30.30274	3.1692154	0.03483146	0.28088984	3.1	0.0	22.353933	90998	344000.0	16568.726771354675
87	1.6617208	0.0055555557	0.00022051345	0.055468347	13.46575	13.466932	0.10569552	-13.726873	-29.31165	2.3049257	2.2823007	0.015981115	4.7062233e-05	22.914022	4.050934	30.700548	2.7302728	0.012777777	0.15635802	2.1	0.0	22.377777	91998	348000.0	16760.869495630264
